user_id|session_id|vid_count|unique_vid_count|total_vid_view
105736|288287|2|2|1
105738|289972|3|3|1
105738|289976|3|3|1
105738|289978|1|1|1
105738|289979|4|3|1
105738|289980|5|4|1
105738|289981|2|2|1
105738|289982|1|1|1
105738|289983|8|5|1
105738|289987|1|1|1
105738|289988|1|1|1
105738|289989|21|15|1
105738|290018|6|5|1
105738|290068|1|1|1
105738|290070|4|4|1
105738|290071|11|6|1
105738|290119|2|2|1
105738|290230|8|4|81681
105738|290276|1|1|1
105738|290279|2|2|1
105738|290280|1|1|1
105738|290281|1|1|1
105738|290285|3|2|1
105738|290292|1|1|1
105738|290298|1|1|1
105738|290301|1|1|1
105738|290302|2|1|1
105738|290306|1|1|1
105738|290307|1|1|1
105738|290329|1|1|1
105738|290334|3|2|1
105738|290339|5|2|1
105738|290340|2|1|1
105738|290345|1|1|1
105738|290353|3|2|1
105738|290369|1|1|1
105738|290375|2|1|1
105738|290376|1|1|1
105738|290398|22|17|12032
105738|290404|6|5|28750
105738|290461|33|21|34825
105738|290528|5|3|1
105738|290529|11|5|1
105738|290531|4|3|62
105738|290532|17|13|1
105738|290567|13|9|1
105738|290589|19|15|9641
105738|290605|22|18|11071
105738|290615|2|2|1
105738|290617|19|16|1
105738|290642|1|1|1
105738|290643|7|3|1
105738|290658|39|28|1
105738|290737|61|39|1
105738|290840|22|16|1
105738|290870|5|5|1
105738|290872|2|1|1
105738|290891|20|17|11476
105738|290908|8|7|1
105738|290913|2|2|23675
105738|290930|2|2|1
105738|290934|3|3|1
105738|290970|26|23|1
105738|291003|12|11|1
105738|291016|4|4|1
105738|291025|2|2|1
105738|291097|9|9|1
105738|291107|77|57|1
105738|291151|45|38|1
105738|291237|10|10|1
105738|291241|10|10|1
105738|291280|21|20|1
105738|291295|8|6|1
105738|291304|1|1|1
105738|291305|1|1|1
105738|291306|2|2|1
105738|291308|3|2|1
105738|291313|2|2|1
105738|291321|8|7|1
105738|291323|2|2|1
105738|291326|1|1|1
105738|291327|6|6|1
105738|291331|1|1|1
105738|291334|1|1|1
105738|291338|2|2|1
105738|291339|1|1|1
105738|291340|2|1|1
105738|291341|4|4|1
105738|291387|20|14|1
105738|291397|38|34|1
105738|291412|7|7|1
105738|291413|6|5|1
105738|291461|18|16|1
105738|291462|1|1|1
105738|291463|2|2|1
105738|291464|1|1|1
105738|291525|6|6|1
105738|291536|1|1|1
105738|291537|5|5|1
105738|291538|1|1|1
105738|291539|3|3|1
105738|291540|3|3|1
105738|291541|3|3|1
105738|291542|1|1|1
105738|291543|1|1|1
105738|291544|1|1|1
105738|291545|11|8|1
105738|291554|3|2|1
105738|291616|1|1|1
105738|291629|1|1|1
105738|291631|7|5|1
105738|291634|10|10|1
105738|291705|1|1|1
105738|291712|23|21|1
105738|291822|1|1|1
105738|291823|1|1|1
105738|292028|5|1|1
105738|292029|3|3|1
105738|292032|1|1|1
105738|292033|6|5|1
105738|292034|4|4|1
105738|292128|12|10|86401
105738|292318|2|1|1
105738|292358|1|1|1
105738|292576|11|11|86401
105738|292703|52|33|1
105738|295135|3|1|1
105738|295138|19|3|1
105738|295141|1|1|1
105738|318842|2|2|1
105739|288420|1|1|1
105739|292207|1|1|2007
105739|326825|1|1|1
105739|442125|2|1|1
105739|442352|3|1|1
105739|442356|1|1|1
105739|442362|1|1|1
105739|442525|2|1|1
105739|442539|2|2|1
105739|442602|7|5|1
105739|442661|6|6|1
105739|442750|1|1|17242
105739|442854|9|8|1
105739|445921|6|3|1
105739|445985|9|9|1
105739|446067|3|2|1
105739|448587|1|1|1
105741|288503|1|1|1
105741|288518|4|1|1
105741|288640|4|3|1
105742|305381|3|3|1
105742|305485|6|4|1
105742|307421|10|5|1
105742|307764|5|5|1
105742|308186|6|4|1
105742|308358|4|4|1
105742|309088|9|7|1
105742|309155|6|5|1
105744|288830|4|2|1
105744|288842|1|1|1
105744|288970|1|1|1
105744|289089|3|2|1
105744|289110|2|1|1
105744|289116|2|2|10029
105744|289127|5|4|1
105744|289173|3|3|1
105744|289197|5|5|1
105744|289210|7|5|1
105744|289239|2|2|1
105744|289249|1|1|1
105744|289356|1|1|1
105744|289489|2|2|1
105744|289497|1|1|1
105744|289577|1|1|1
105744|289583|3|3|1
105744|289711|4|3|1
105744|289864|1|1|1
105744|289882|5|5|1
105744|289900|2|2|1
105744|289935|1|1|1
105744|289966|1|1|1
105744|290004|1|1|1
105744|290013|1|1|1
105744|290016|1|1|1
105744|290032|1|1|3449
105744|290036|1|1|1290
105744|290045|2|2|1
105744|290391|3|2|1
105744|290791|2|2|1
105744|290838|5|4|1
105744|290887|1|1|1
105744|290896|3|3|1
105744|291223|5|5|1
105744|292687|2|1|1
105744|293196|1|1|1
105744|293637|3|2|1
105744|294335|25|1|4773
105744|294346|24|1|1
105744|294437|65|1|1
105744|294843|51|2|1
105744|294881|109|3|1
105744|295391|6|1|1
105744|295662|19|1|1
105744|295882|1|1|1
105744|296017|2|2|1
105744|296448|13|1|1
105744|296652|134|7|1
105744|297100|20|1|1
105744|297114|40|2|1
105744|297144|43|2|1
105744|297237|79|3|1
105744|297439|21|1|1
105744|297445|94|3|1
105744|297466|84|1|1
105744|297490|38|1|1
105744|297525|115|8|1
105744|297550|17|1|452
105744|297552|33|2|1
105744|297596|56|6|1
105744|298865|16|1|1
105744|299055|70|2|1
105744|299267|103|8|1
105744|299401|14|2|1
105744|299413|102|3|1854
105744|299422|41|6|1
105744|299440|1|1|3609
105744|299447|2|2|1636
105744|299830|20|1|1
105744|299837|68|3|20294
105744|299870|18|1|1
105744|299871|64|2|1
105744|300003|72|7|1
105744|300812|49|2|1
105744|300841|61|2|1
105744|300846|54|2|1
105744|301032|43|3|1
105744|301170|151|6|1
105744|301550|51|2|1
105744|301703|42|2|1
105744|301772|55|3|1
105744|301894|78|2|1
105744|303666|12|1|1
105744|304347|53|2|1
105744|304419|32|1|1
105744|304537|8|1|7145
105744|304552|75|3|1
105744|304687|69|2|1
105744|304816|226|4|1
105744|304944|79|3|1
105744|305379|15|1|1
105744|305508|32|2|1
105744|306544|21|2|1
105744|307167|15|2|1
105744|307178|15|1|1
105744|308349|10|1|1
105744|308488|68|3|1
105744|308771|20|1|1
105744|308824|99|2|1
105744|308986|95|5|1
105744|309055|158|6|1
105744|309091|11|1|1
105744|309101|63|3|1
105744|309206|63|5|1
105744|309796|67|4|1
105744|309966|10|1|1
105744|309968|119|10|81852
105744|310092|95|4|1
105744|310097|49|2|1
105744|310316|93|3|1
105744|310457|100|5|1
105744|310653|72|4|1
105744|310816|78|4|1
105744|310974|48|2|1
105744|311536|44|7|1
105744|329316|16|1|1
105744|329357|16|1|7673
105744|329364|21|1|2910
105744|329366|83|4|22827
105744|329388|98|2|1
105744|329433|16|1|1
105744|329461|132|8|1
105744|329485|71|3|1
105744|329489|22|1|1344
105744|329491|71|3|62961
105744|329520|20|2|1
105744|329539|15|1|1
105744|329544|28|2|444
105744|329545|25|1|1
105744|329604|97|2|1
105744|329676|60|3|1
105744|344649|13|1|1
105744|344652|17|1|1
105744|344764|11|1|1
105744|344790|46|2|1
105744|345863|75|2|1
105744|345876|113|3|8553
105744|345880|69|2|1
105744|345884|171|5|1
105744|345888|107|5|17146
105744|345901|172|7|1
105744|345909|51|5|1
105744|345912|197|4|1
105744|345923|115|4|1
105744|345951|211|11|1
105744|345991|14|1|1
105744|346088|221|11|1
105744|346121|152|4|1
105744|346137|188|4|1
105744|346184|210|6|1
105744|346332|55|4|1
105744|346337|76|3|79864
105744|346451|85|3|1
105744|346459|73|2|4009
105744|346464|44|2|1
105744|346555|25|2|1
105744|346565|36|3|1
105744|346912|223|5|1
105744|346924|26|2|16343
105744|346949|52|2|84344
105744|347036|130|3|1
105744|347284|10|1|1
105744|348914|1|1|1
105744|348922|5|4|1
105744|348967|1|1|1
105744|350842|8|7|1
105744|350905|17|13|1
105744|350965|9|6|1
105744|367835|9|1|1
105744|367999|23|1|3635
105744|368008|33|1|3166
105744|368015|56|3|1
105744|368112|42|2|1
105744|368144|139|4|1
105744|368564|23|2|1
105744|368765|36|3|1
105744|369024|31|2|1
105744|369304|86|4|1
105744|369560|19|2|1
105744|369576|98|4|1
105744|369614|13|1|1110
105744|369621|79|5|1
105744|369641|21|3|1
105744|369659|64|3|1
105744|369692|2|1|1
105744|369733|2|1|1
105744|369804|32|2|1
105744|370098|46|2|1
105744|370313|49|2|1
105744|370493|10|1|18213
105744|370741|47|3|8226
105744|370775|123|4|1
105744|371051|68|4|1
105744|371056|61|4|17361
105744|371115|82|5|1
105744|371158|112|3|1
105744|371188|7|1|1
105744|372047|30|2|1
105744|372287|8|1|1
105744|372648|66|3|12775
105744|372685|5|1|1
105744|372705|81|5|1
105744|372971|17|2|1
105744|373010|76|7|1
105744|373048|55|7|1
105744|503135|3|1|23339
105744|503207|50|10|1
105744|503235|5|2|1
105744|503699|83|6|1
105744|503789|30|3|1
105744|503792|59|6|1
105744|505822|20|3|1
105744|505840|32|2|1
105744|513074|130|5|1
105744|526794|13|1|1
105744|526818|5|1|1
105744|561519|47|6|1
105744|561546|24|4|1
105744|561911|4|1|1
105744|574004|50|7|1
105744|574838|54|9|1
105744|583912|13|3|1
105744|584028|35|6|1
105748|288385|4|4|1
105748|312537|8|8|1
105748|313426|2|2|1
105748|313664|1|1|1
105749|288404|2|1|1
105750|289018|16|14|1
105750|289295|6|6|1
105750|289393|12|11|1
105750|289513|10|9|1
105750|290109|16|15|1
105750|290427|3|3|1
105750|290688|15|10|1
105750|290927|30|28|1
105750|291256|40|35|25686
105750|291352|14|14|1
105750|292805|13|12|1
105750|292977|2|1|1
105750|293069|2|2|1
105752|320317|6|6|1
105752|340919|2|2|1
105752|432148|7|7|1
105752|432498|5|5|1
105752|432983|4|3|1
105752|434071|11|5|1
105752|442529|1|1|1
105752|456153|2|2|1
105752|456624|1|1|1
105752|460775|1|1|1
105752|463071|1|1|1
105753|289868|1|1|1
105755|288603|1|1|1
105756|288643|1|1|1
105760|288696|13|10|1
105760|289227|1|1|1
105761|362592|24|21|1
105761|365854|1|1|1
105761|367166|6|6|1
105761|368313|2|2|1
105761|371364|11|10|1
105761|373976|5|4|1
105761|374914|25|23|1
105761|377807|2|2|1
105763|289312|1|1|1
105763|290712|1|1|1
105764|288961|4|3|1
105769|321440|1|1|504
105769|372342|1|1|1276
105770|289183|1|1|1
105773|291798|1|1|1
105773|310061|3|3|1
105774|289344|61|3|1
105774|289358|7|1|1
105774|289406|1|1|1
105774|289809|4|3|1
105778|289480|11|10|1
105778|289572|3|3|1
105778|292003|1|1|1
105779|290043|5|2|1
105780|289565|3|3|1
105781|294897|1|1|1
105783|289643|7|6|1
105783|290317|6|4|1
105783|290341|8|7|1
105783|290432|7|6|1
105783|292779|1|1|1
105786|290995|3|3|1
105786|291002|2|2|1
105786|291027|2|2|1
105786|291066|1|1|1
105786|291520|3|3|1
105786|291552|2|1|1
105786|291561|3|2|59
105786|291574|4|3|8914
105786|291627|1|1|1
105786|291637|3|2|1
105786|291805|1|1|3463
105786|291858|5|5|4417
105786|291897|2|2|1
105786|291947|4|4|18542
105786|292220|4|4|1
105786|292336|2|2|69600
105786|292389|4|3|81
105786|292474|6|5|1
105786|292758|9|9|1
105786|292816|2|2|577
105786|292832|7|6|1
105790|361892|3|2|1
105790|362169|1|1|1
105790|362171|4|3|1
105790|362449|13|10|1
105790|362855|2|2|1
105790|362944|5|5|1
105790|363227|5|4|1
105790|363398|5|4|1
105790|363580|21|15|1
105790|363707|17|10|1
105790|363896|8|7|1
105790|364002|14|12|1
105790|364089|3|3|1
105790|364181|9|6|1
105790|364639|15|9|1
105790|364876|8|5|1
105790|365051|2|2|1
105790|365359|3|3|1
105790|365959|2|2|1
105790|367888|4|4|1
105790|368082|4|4|1
105790|368166|7|7|1
105790|369646|5|5|1
105790|369778|5|5|1
105790|370228|6|6|1
105790|370432|10|9|1
105790|370679|8|7|1
105790|370728|5|4|1
105790|370944|15|10|1
105790|370967|6|4|1
105790|371290|7|4|1
105790|371472|9|7|1
105790|372032|3|2|1
105790|372215|3|3|1
105790|372478|4|4|1
105790|372651|1|1|1
105790|374418|22|21|1
105790|374974|11|8|1
105790|377904|14|12|1
105790|431480|2|2|1
105790|431740|4|2|1
105790|432015|4|3|1
105790|433553|7|7|1
105790|433608|3|3|1
105790|433730|2|2|1
105790|433817|6|5|1
105790|435383|1|1|1
105790|435652|2|1|1
105790|435851|1|1|1
105790|435854|3|3|1
105790|437596|12|9|1
105790|437869|4|2|1
105790|440027|4|3|1
105790|442607|3|3|1
105790|443508|1|1|1
105790|445842|3|2|1
105790|448537|8|4|1
105790|503894|2|2|1
105790|504068|1|1|1
105790|504257|2|2|1
105790|504351|7|6|1
105790|504433|6|4|1
105790|504540|2|2|1
105790|504571|1|1|1
105790|504658|1|1|1
105790|504749|5|4|1
105790|508128|1|1|1
105790|508132|3|3|1
105790|531076|4|3|1
105790|531132|2|2|1
105790|531312|3|3|1
105790|531865|2|2|1
105790|532249|2|2|1
105790|533520|3|3|1
105790|533640|1|1|1
105790|533710|1|1|1
105790|535693|2|2|1
105790|538430|3|2|1
105790|539606|1|1|1
105790|541693|6|6|1
105790|542897|1|1|1
105790|542899|2|2|1
105790|543173|1|1|1
105790|544231|8|8|1
105790|546294|1|1|1
105790|548095|12|12|1
105790|548481|1|1|1
105790|548483|7|5|1
105790|548789|1|1|1
105790|549252|8|8|1
105790|553157|2|2|1
105790|559040|1|1|1
105790|560560|3|3|1
105790|561482|2|2|1
105790|561547|6|5|1
105790|561605|6|3|1
105790|561629|35|28|1
105790|561686|1|1|1
105793|289948|3|3|1
105795|289970|1|1|1
105796|290008|11|2|1
105797|290130|3|2|9161
105797|290239|3|2|29110
105797|290415|7|7|28882
105797|292402|1|1|9343
105797|292553|19|17|1
105797|293920|1|1|6814
105802|290323|2|2|1
105802|290324|1|1|1
105812|290331|2|2|1
105817|290483|2|2|1
105817|290487|1|1|1
105817|290496|11|8|1
105817|290538|3|3|1
105817|290728|2|2|1528
105817|290730|9|8|1
105817|290740|2|2|1
105817|290742|16|11|1
105817|290803|4|4|1
105817|290856|1|1|36
105821|290622|18|2|1
105822|290632|27|7|1
105825|290745|1|1|1
105826|291409|2|1|1
105826|293452|13|6|1
105826|295692|1|1|1
105827|290825|1|1|592
105827|295012|1|1|1
105835|291106|9|9|4184
105835|323229|2|2|327
105835|326052|1|1|1
105840|397603|2|1|86401
105840|424472|5|5|86401
105840|425565|3|2|1
105840|433801|1|1|86401
105840|434831|5|3|86401
105840|436963|1|1|1
105840|438692|7|7|86401
105840|444049|8|7|1
105840|444196|17|14|1
105841|291302|3|2|1
105855|291589|30|28|1
105856|291636|19|4|1
105857|291645|1|1|1
105857|291656|3|2|1
105859|306405|1|1|1
105859|307851|1|1|1
105903|292173|1|1|1
105908|369779|2|1|1
105908|435218|8|5|1
105908|435270|5|3|1
105908|435278|2|1|1
105908|435478|10|8|1
105908|435605|20|14|1
105908|445862|17|9|1
105908|461323|2|1|1
105913|455967|3|3|1
105913|456330|3|1|3298
105913|456350|2|1|1
105913|456386|3|3|16253
105913|456515|1|1|1
105913|456794|1|1|1
105913|459380|1|1|1144
105913|459387|1|1|1
105913|459459|6|4|1
105913|459512|3|2|2050
105913|459519|1|1|1011
105913|459623|6|3|1
105913|459879|6|6|1
105913|460610|2|2|798
105913|460613|1|1|1
105913|460804|4|4|1
105913|461254|4|3|7451
105913|461586|3|3|1
105913|461661|3|3|1
105913|462127|4|3|1
105913|462168|11|6|24008
105913|462312|6|4|6380
105913|462335|1|1|1
105913|463944|1|1|1
105913|463975|3|2|1
105914|292444|3|3|1
105918|292381|2|2|1
105919|292443|13|1|1
105919|292718|5|5|1
105919|311199|1|1|1
105919|313230|1|1|1
105919|354368|2|2|1
105919|355202|5|5|1
105919|355326|2|2|1
105919|355360|3|3|1
105919|355650|5|4|1
105919|355952|7|7|1
105919|356019|8|6|1
105919|356279|4|4|1
105919|356302|5|3|1
105919|356364|7|7|1
105919|356479|14|14|1
105919|437530|2|2|1
105919|441761|2|1|323
105919|441762|2|2|1
105919|441975|1|1|3088
105919|442018|1|1|1
105919|442190|4|4|1
105919|442259|3|3|1
105919|442941|4|4|1
105919|443197|2|2|1
105919|443862|5|5|1
105919|444111|3|3|1
105919|444558|3|3|1
105919|444610|2|1|1
105919|444919|1|1|1
105919|458089|4|4|1
105919|503114|2|2|1
105919|503169|23|2|1
105919|503295|1|1|1
105919|503390|1|1|1
105919|504516|2|2|1
105919|504630|22|1|1
105920|307433|7|4|3398
105920|307441|22|13|6601
105920|307476|10|6|7172
105920|307516|3|3|1
105920|307520|14|8|8078
105920|307649|36|16|17253
105920|307743|2|2|695
105920|307746|3|3|6542
105920|307840|4|4|2024
105920|307873|14|12|14075
105920|308024|18|13|8675
105920|308471|9|8|6986
105920|308659|8|6|3632
105920|308740|3|3|2550
105920|308940|17|15|8461
105920|309047|13|10|4823
105920|309254|3|3|2520
105920|309294|6|6|5253
105920|309334|5|5|3717
105920|309407|6|5|3876
105920|309446|1|1|1305
105920|309452|16|11|10548
105920|309578|11|11|9792
105920|309718|19|15|9918
105920|309889|9|6|6466
105920|310251|12|9|6390
105920|310409|2|2|4589
105920|310569|9|8|11538
105920|310744|6|6|1
105920|310905|13|11|11083
105920|311211|6|5|7110
105920|311234|9|9|10703
105920|311402|11|11|7566
105920|311442|22|10|7971
105920|311587|11|9|7798
105920|311735|12|8|7294
105920|311763|20|12|7894
105920|312337|5|5|5407
105920|312373|13|11|7469
105920|312756|13|12|8788
105920|312801|13|11|6453
105920|312913|10|10|8120
105920|312952|17|15|9652
105920|313100|9|9|7289
105920|313125|20|15|11801
105920|313445|2|2|1
105920|313462|10|9|3651
105920|313480|12|12|12701
105920|319332|5|5|3153
105920|347761|2|2|2319
105920|429265|3|2|1019
105920|429818|4|4|5951
105920|429863|3|3|3543
105928|320321|2|2|1
105932|295369|1|1|1
105932|324874|3|1|1
105932|325070|8|8|1
105932|327269|1|1|1
105934|326212|5|3|1
105934|326232|9|9|1
105934|326325|4|2|1
105934|326454|1|1|1
105935|292588|11|8|2111
105935|292754|4|4|86401
105935|293043|2|2|1
105935|295087|49|42|1
105935|301957|1|1|1
105935|322197|2|2|1
105940|305958|1|1|1
105944|326194|3|3|2876
105944|329554|3|3|1
105944|329954|1|1|1
105944|330168|2|2|1
105944|348085|5|4|1
105944|348131|1|1|2005
105944|348297|1|1|1
105944|348376|5|3|1
105944|348505|6|4|1
105944|348534|11|10|1
105944|348575|2|2|1
105944|421001|2|2|1222
105944|421809|1|1|1
105944|421984|5|5|7233
105944|422069|22|9|46042
105944|422648|3|3|9868
105944|422726|7|4|28355
105944|423008|2|2|34554
105944|423226|2|2|8397
105944|423481|10|8|53563
105944|424774|8|4|115
105944|425129|3|2|37344
105944|425358|6|4|10392
105944|426058|2|2|3912
105944|426086|1|1|1
105944|426673|6|4|1
105944|426894|2|2|22782
105944|426999|8|8|305
105944|427188|4|3|19069
105944|427371|5|4|25288
105944|429813|3|2|16477
105944|430109|4|2|42025
105944|430304|2|2|6923
105944|430684|1|1|1
105944|431070|13|10|27790
105944|431864|4|4|19143
105944|432459|4|3|39636
105944|433160|14|9|1
105944|435536|7|5|18420
105944|435630|1|1|4996
105944|435712|1|1|14769
105944|435787|10|8|19276
105944|436034|3|3|67642
105944|437553|1|1|32742
105944|437768|1|1|1
105944|438573|1|1|21970
105944|440490|2|2|1
105944|440593|5|3|6749
105944|441237|3|2|5039
105944|441310|2|2|20332
105944|441362|5|3|1
105944|441557|2|2|57316
105944|441841|5|4|1
105944|442118|5|3|31918
105944|443256|1|1|27193
105944|443805|3|1|1
105944|444350|1|1|1
105944|444405|1|1|56275
105944|444751|2|1|14682
105944|445504|1|1|1
105944|445922|3|2|10340
105944|446156|1|1|2034
105944|446204|8|5|9069
105944|447067|2|2|6106
105944|447452|4|3|17463
105944|447466|2|2|41902
105944|447740|8|6|26072
105944|447817|2|2|9075
105944|448032|1|1|1
105944|448476|2|2|1
105944|448487|5|5|2791
105944|448646|1|1|1
105944|449390|4|4|9104
105944|449967|1|1|13890
105944|450394|5|5|31732
105944|450865|1|1|1
105944|450956|1|1|4077
105944|452019|2|2|57822
105944|452639|1|1|19770
105944|452823|2|2|69598
105944|453872|2|2|13126
105944|454467|1|1|33431
105944|454723|1|1|42927
105944|454960|7|6|9929
105944|455063|1|1|1
105944|455369|8|7|1
105944|455952|11|11|4429
105944|456117|1|1|33495
105944|457395|6|5|3858
105944|457528|5|4|1
105944|457990|1|1|1
105944|458102|8|6|1
105944|458490|6|6|1
105949|292857|2|2|1
105949|427803|2|1|1
105949|432362|3|3|1
105949|432405|2|2|1
105949|433643|3|2|1
105949|434102|2|1|9807
105949|434155|1|1|1
105949|434310|4|2|1
105949|434558|3|3|1
105949|434909|3|1|1
105949|434940|1|1|549
105949|434944|1|1|1
105949|435248|2|2|1
105949|435322|5|3|10180
105949|435372|1|1|1
105949|435456|4|2|1
105949|435556|3|3|7580
105949|435685|2|2|5106
105949|435814|1|1|1
105949|436246|3|3|1
105949|436353|2|2|1
105949|436401|3|2|1
105949|436497|2|2|1
105949|436707|3|2|1
105949|436791|1|1|1
105949|436901|1|1|1
105949|437008|3|2|1
105949|437209|3|1|1
105949|437299|2|2|4153
105949|437318|1|1|1
105949|437390|2|1|3515
105949|437409|1|1|1
105949|437448|2|2|1
105949|437532|1|1|1
105949|437601|6|5|1
105949|438144|6|5|15028
105949|438288|1|1|18670
105949|438361|3|2|4974
105949|438426|2|2|1
105949|438457|1|1|1
105949|438561|1|1|12069
105949|438644|2|2|5836
105949|438664|1|1|1818
105949|438674|3|2|1
105949|438779|4|4|83655
105949|438930|1|1|1
105949|438936|3|2|1
105949|438952|2|2|1
105949|439040|1|1|2988
105949|439055|1|1|17117
105949|439140|1|1|69756
105949|439298|2|2|1
105949|441263|1|1|982
105949|441437|2|2|1
105949|454554|1|1|1
105949|454629|1|1|1
105949|454630|1|1|1
105949|454633|3|2|1
105949|454653|3|2|1
105949|454736|7|5|1
105949|454761|2|1|1
105949|454763|1|1|1
105949|454764|1|1|1
105949|454765|2|2|1
105949|454768|1|1|1
105949|454770|1|1|1
105949|454808|10|9|1
105949|455773|3|2|1
105949|455915|4|3|1
105949|456167|5|4|1
105949|456564|2|1|1
105949|456667|1|1|319
105949|456716|1|1|618
105949|456721|1|1|2169
105949|456735|1|1|1
105949|456828|2|2|983
105949|456916|1|1|568
105949|456919|3|3|1
105949|456965|1|1|1077
105949|456969|1|1|1021
105949|456975|1|1|1046
105949|456982|4|3|1
105949|457380|1|1|1010
105949|457387|1|1|6260
105949|457403|2|2|1
105949|457621|1|1|283
105949|457622|5|3|1
105949|457695|1|1|1
105949|457858|1|1|2205
105949|457967|1|1|20513
105949|458087|1|1|1
105953|293298|1|1|1
105953|293528|7|6|1
105953|293654|22|17|1
105953|293692|47|27|1
105953|293932|1|1|1
105953|304025|25|4|1
105953|316102|53|3|1
105953|324871|21|2|1
105953|324981|7|1|1
105953|325127|11|11|8628
105953|325135|10|8|1
105953|325626|7|1|1
105953|341236|5|1|1
105953|341432|1|1|1
105953|345977|5|2|2903
105953|345982|52|50|1
105953|346830|3|2|1
105953|346939|2|2|1
105953|347744|8|7|1
105953|348017|2|2|1
105953|356017|2|2|1
105956|292887|2|2|1
105957|292906|16|15|1
105957|300718|28|23|17673
105957|300794|6|5|1
105957|300937|7|6|1
105957|302171|1|1|1
105957|359484|3|3|1
105958|300515|7|5|5161
105958|300529|10|9|1
105959|294165|3|1|1
105960|293092|3|3|1
105960|294050|14|3|1
105960|295043|1|1|1
105960|310110|1|1|1
105960|320572|3|3|1
105960|320605|5|4|1
105960|320629|1|1|1
105960|324922|1|1|1
105960|324930|1|1|1
105960|329333|2|1|1
105960|348904|1|1|1
105960|349381|1|1|1
105960|349392|1|1|1
105960|357983|4|3|1
105960|357985|2|2|1
105960|357987|1|1|1
105960|357990|1|1|1
105960|358010|1|1|1
105960|358033|9|6|1
105960|358071|3|2|1
105960|358081|2|2|1
105960|358097|3|2|7744
105960|358577|4|4|1
105960|358975|1|1|1
105960|359632|3|3|1
105960|360996|10|7|1
105960|361241|37|2|1
105960|361331|10|1|1
105960|361511|10|8|1
105960|361770|4|3|1
105960|362062|2|1|1
105960|362097|3|3|6592
105960|362126|7|7|1
105960|362568|12|3|1
105960|362915|13|11|1
105960|363737|3|3|1
105960|363765|2|1|1
105960|372716|3|2|1
105960|377083|1|1|4092
105960|383415|1|1|1
105960|428261|31|22|1
105960|428573|7|5|1
105960|428906|3|3|1
105960|429776|1|1|1
105960|432429|2|1|1
105960|434710|32|1|1
105960|434712|40|1|1
105960|437595|5|4|1
105960|440417|1|1|1
105960|448417|17|1|1
105960|448428|20|2|1
105960|587139|14|8|6988
105960|587248|1|1|1787
105960|587459|3|1|1
105960|587866|4|2|10902
105960|588219|2|2|1
105960|588343|2|1|1
105960|594063|3|3|1
105961|292950|3|3|508
105962|340803|5|5|1
105962|342093|2|2|1
105962|342094|2|2|1988
105962|342095|4|4|1
105962|342097|15|11|1
105962|342106|12|6|1
105962|343652|4|4|1
105962|345243|9|6|1
105962|345278|6|5|14374
105962|345301|8|8|1
105962|345558|8|6|1
105962|345764|10|9|1
105962|345775|30|22|1
105962|345826|5|2|3452
105962|345827|1|1|1
105962|346199|19|16|1
105962|346303|33|20|1
105962|346444|8|7|1
105962|346896|5|3|1
105962|346923|8|8|1
105962|347373|10|8|1
105962|348554|6|4|1
105962|348973|2|1|1
105962|349147|3|3|1
105962|349269|17|14|1
105962|350873|7|5|1
105962|350888|9|5|1
105962|350895|2|1|1
105962|350913|9|7|1
105962|350977|5|5|1
105962|355209|30|20|1
105962|511190|2|2|1
105962|511243|7|4|1
105962|511302|3|3|1
105962|511349|6|2|1
105962|511461|37|20|1
105962|511842|11|2|1
105962|511846|6|1|1
105962|511847|24|1|1
105962|511852|42|2|1
105962|511905|1|1|1
105962|511946|1|1|1
105962|514424|1|1|1
105962|514699|1|1|1
105962|514841|11|11|1
105962|515136|8|5|1
105962|529858|8|7|1
105962|529936|2|1|1
105962|530035|5|1|1
105962|530123|3|2|1712
105962|530128|1|1|1
105962|530131|4|4|1
105962|530479|5|4|1
105962|530815|2|2|1
105962|533353|5|4|1
105962|539265|13|12|1
105963|292986|2|2|1
105965|395337|5|2|1
105965|395384|9|6|1
105965|395629|7|5|1
105965|397749|2|2|1
105965|398624|3|2|1
105965|399578|2|2|1
105965|400247|2|2|1
105965|400311|12|2|1
105965|400411|7|3|1
105965|400424|2|2|1
105965|400448|2|1|1
105965|400638|5|2|1
105965|400699|3|2|1
105965|401443|11|5|1
105965|403107|2|2|1
105965|404194|3|2|1
105965|405268|7|3|1
105965|424479|4|4|1
105965|427312|4|4|1
105965|432540|5|4|1
105965|433698|6|6|1
105965|434640|20|17|1
105970|554610|12|7|1
105970|554665|2|2|1
105970|554818|5|5|1
105970|557202|1|1|1
105970|573620|9|7|1
105970|573994|1|1|1
105970|574745|7|7|1
105970|574857|2|2|1
105970|575489|3|2|1
105970|577415|1|1|1
105970|579806|3|3|1
105970|582749|4|3|1
105970|586412|2|1|1
105970|588427|5|4|1
105970|591599|9|9|86401
105970|591771|1|1|1
105970|591773|12|5|1
105970|591878|1|1|26571
105970|591970|3|3|1949
105970|591971|7|3|1833
105970|591976|3|2|1
105970|591989|8|4|403
105970|591990|3|3|2075
105970|592001|2|2|1540
105970|592006|3|3|2991
105970|592009|2|2|1
105970|593911|3|3|1
105975|303648|19|13|86401
105975|405552|1|1|86401
105975|418161|8|6|86401
105975|429130|21|16|86401
105975|431673|42|32|86401
105975|448190|6|4|1
105975|513157|1|1|86401
105976|294862|16|7|5463
105976|295088|8|6|1
