user_id|session_id|link_count|unique_link_count|session_duration_in_s|vid_count|unique_vid_count|total_vid_view
106557|395327|6|5|67|395327|2|1
106557|396476|20|12|6161|396476|10|1
106557|403284|7|4|24416|403284|3|1
106557|418750|7|4|10864|418750|4|1
106558|304253|4|4|4064|304253|1|1
106560|304316|5|4|12669|304316|2|1
106561|304359|11|7|78202|304359|2|78182
106561|304511|4|4|78|304511|1|59
106561|304512|4|4|61|304512|1|41
106561|304624|9|4|404|304624|1|1929
106561|304629|4|4|106|304629|1|87
106561|304631|3|3|34|304631|1|4875
106561|304643|4|4|94|304643|1|75
106561|304645|9|4|85524|304645|10|1
106561|305298|7|4|2552|305298|7|1
106561|305751|7|4|3917|305751|6|1
106561|305890|3|3|38|305890|1|1
106574|304616|24|14|84755|304616|5|1
106581|304769|2|2|52|304769|1|1
106581|304785|2|2|38|304785|1|1
106581|306781|2|2|77|306781|1|1
106581|308960|6|5|112|308960|1|92
106581|309235|9|5|211|309235|1|1
106581|309390|6|5|2919|309390|5|1
106581|309608|2|2|394|309608|6|1
106581|309674|2|2|80|309674|1|1
106581|309734|2|2|42|309734|1|1
106581|309742|2|2|25|309742|2|1
106581|309831|6|4|24749|309831|5|24729
106581|309904|6|4|67|309904|5|1
106581|310158|4|4|2865|310158|3|1
106581|310201|3|3|3607|310201|3|1
106581|310348|25|10|31799|310348|11|1
106581|310660|5|4|76|310660|1|1
106581|310693|3|3|4082|310693|5|1
106581|310855|4|4|31753|310855|2|1
106581|311207|2|2|24|311207|3|1
106581|311386|3|3|17572|311386|3|1
106581|311718|2|2|52|311718|2|1
106581|311733|2|2|22|311733|4|1
106581|311894|3|3|20726|311894|4|1
106581|312322|5|3|7774|312322|5|1
106581|312543|5|4|29081|312543|4|1
106581|312669|8|7|793|312669|1|1
106581|312858|3|3|2768|312858|7|1
106581|312901|2|2|22|312901|2|1
106581|313085|4|3|609|313085|5|1
106581|313645|14|14|621|313645|2|1
106581|313943|2|2|1017|313943|5|1
106581|316742|64|46|10837|316742|14|1
106581|316877|3|3|635|316877|2|1
106581|317070|3|3|1468|317070|2|1
106583|304782|92|28|4169|304782|31|4149
106585|304911|11|5|271|304911|1|1
106586|305004|13|10|7912|305004|7|7893
106586|305029|9|7|11723|305029|3|11704
106586|305276|5|4|2342|305276|4|2319
106586|305283|7|6|5040|305283|4|5020
106586|305942|7|7|12596|305942|6|12576
106586|306067|5|5|18232|306067|12|18213
106586|306168|2|2|45|306168|1|1
106587|304937|2|2|49|304937|1|1
106594|305014|4|4|121|305014|1|1
106594|305935|4|3|46|305935|1|1
106594|306064|4|4|2816|306064|4|2796
106594|306223|4|4|8902|306223|6|8883
106594|306397|4|3|27|306397|5|1
106594|306445|4|4|1702|306445|3|1682
106594|306836|3|3|28|306836|3|1
106594|307028|7|4|1964|307028|5|1
106594|307105|4|4|8997|307105|3|8977
106594|307129|4|3|36|307129|5|1
106594|307205|10|6|4419|307205|6|4399
106594|308238|3|3|209|308238|6|1
106594|309143|4|4|6666|309143|7|6646
106594|309156|4|4|5214|309156|6|5194
106594|310124|11|3|11425|310124|9|1
106594|311052|3|3|48|311052|5|1
106594|312436|3|3|157|312436|5|1
106594|313268|4|4|10196|313268|6|10176
106594|313364|2|2|23|313364|2|1
106594|315483|3|3|33|315483|8|1
106594|318107|3|3|56|318107|7|1
106594|318119|3|3|27|318119|1|1
106594|318776|5|3|156|318776|1|1
106594|318862|7|5|7196|318862|10|7177
106594|318876|3|3|25|318876|1|1
106594|322577|3|3|40|322577|8|1
106594|323885|5|5|616|323885|3|1
106594|325622|22|13|75328|325622|12|1
106594|442871|18|8|3970|442871|2|3950
106594|462866|7|6|5442|462866|1|5422
106594|578249|13|6|3959|578249|4|1
106594|578829|7|4|5641|578829|5|1
106594|583977|3|3|966|583977|2|1
106594|583982|17|8|8203|583982|3|8183
106594|584015|12|5|4242|584015|1|1
106594|589715|3|3|35|589715|7|1
106594|590299|4|3|26013|590299|3|1
106594|591661|10|5|8010|591661|9|7991
106594|591685|6|5|6732|591685|8|1
106594|596468|8|5|86421|596468|10|86401
106605|506840|9|7|9802|506840|6|1
106605|513448|6|4|338|513448|2|1
106605|513556|9|7|72633|513556|5|1
106605|515123|4|4|4118|515123|4|1
106605|515211|9|7|33528|515211|16|1
106605|530662|2|2|24|530662|1|1
106605|531040|5|5|1885|531040|2|1
106605|531481|4|4|5350|531481|8|1
106605|531765|3|3|9005|531765|1|1
106605|531932|5|5|15536|531932|10|1
106605|532102|22|17|20784|532102|12|20764
106605|533572|4|4|84|533572|1|1
106608|305315|5|3|149|305315|1|1
106608|305523|3|3|78|305523|1|1
106617|354030|50|21|2517|354030|5|1
106617|354035|10|4|3799|354035|9|1
106617|354050|5|4|641|354050|1|1162
106617|354052|1|1|20|354052|1|1021
106617|354056|2|2|27|354056|2|1394
106617|354059|3|3|24|354059|2|1
106617|354062|47|5|5976|354062|42|1
106617|354073|35|7|7756|354073|13|7737
106617|354191|11|4|4644|354191|8|1
106617|354295|11|4|4003|354295|7|1
106617|354388|7|4|398|354388|1|1
106617|354468|3|3|27|354468|9|1
106617|354671|25|8|1268|354671|16|1
106617|354692|13|7|4757|354692|13|1
106617|354708|7|6|754|354708|15|1
106617|362133|2|2|32|362133|2|664
106617|362138|6|4|2123|362138|2|1
106617|365155|3|3|36|365155|1|1
106617|365172|3|3|85|365172|1|1
106617|365188|3|3|26|365188|1|1028
106617|365194|13|4|300|365194|4|1
106617|366563|12|6|7561|366563|6|1
106617|368200|6|3|938|368200|3|1
106617|373946|5|3|194|373946|2|1
106617|381792|3|3|37|381792|7|3537
106617|381795|8|4|2538|381795|12|1
106617|384219|10|7|1259|384219|3|1
106617|384252|3|3|642|384252|3|1
106617|384258|4|3|4902|384258|6|1
106620|307579|39|22|16590|307579|10|16573
106620|308083|10|8|10516|308083|1|1
106620|308126|9|6|18891|308126|3|86401
106620|308167|3|2|4493|308167|2|1
106620|313406|2|2|39|313406|1|1
106620|317119|2|2|52|317119|1|1
106620|318030|12|11|58281|318030|17|1
106620|318491|5|4|90|318491|1|1
106620|348799|27|12|3897|348799|3|3877
106620|348815|3|3|9910|348815|3|84376
106620|348871|4|4|259|348871|2|239
106620|348872|2|2|24|348872|1|1
106620|349809|3|3|1223|349809|2|1
106625|305779|16|10|6246|305779|14|1
106627|305505|21|13|1548|305505|1|1526
106634|305550|5|5|817|305550|3|1
106634|345724|5|4|922|345724|3|1
106635|305599|12|9|3361|305599|1|1
106645|305802|16|12|7433|305802|9|7413
106645|306107|3|3|207|306107|3|1
106645|306122|6|6|9890|306122|2|1
106648|306069|10|6|8148|306069|8|1
106648|306099|7|6|10797|306099|16|1
106648|306165|12|6|15245|306165|18|1
106648|306187|9|7|3775|306187|5|1
106648|308240|8|4|4747|308240|6|1
106648|310013|10|6|11105|310013|11|1
106648|311138|4|4|4019|311138|2|1
106648|311142|3|3|57|311142|1|1
106648|313222|6|5|13370|313222|3|1
106652|305966|16|12|1898|305966|3|1
106653|305978|35|22|25040|305978|2|1
106653|306070|5|4|6146|306070|3|1
106653|306858|6|4|409|306858|1|1
106653|306861|5|3|580|306861|1|1
106656|306039|9|7|1470|306039|1|1
106657|306108|13|10|11985|306108|15|1
106657|306240|9|6|1255|306240|2|1
106662|306529|3|3|854|306529|1|1
106662|306564|2|2|24|306564|2|1
106662|306821|3|2|57|306821|2|1
106662|307082|9|7|4338|307082|5|4318
106663|306262|2|2|59|306262|1|1
106663|307148|14|9|337|307148|1|1
106669|306550|27|21|10457|306550|3|1
106671|306436|18|13|3233|306436|4|1
106671|306692|14|11|742|306692|1|1
106671|326119|2|2|109|326119|1|1
106671|358726|55|24|15133|358726|20|15113
106671|359015|10|8|4347|359015|15|4327
106671|359276|3|3|2260|359276|1|1
106674|306466|3|3|2398|306466|5|1
106674|311236|49|18|11258|311236|11|1
106674|311328|8|4|1407|311328|1|2312
106674|311335|12|9|609|311335|2|1
106674|311345|6|4|91|311345|1|1
106674|329856|6|5|1015|329856|4|1
106674|346750|29|15|774|346750|3|1
106674|362001|40|18|85859|362001|2|85839
106674|362319|20|7|4922|362319|5|85365
106674|362392|4|3|7167|362392|2|8518
106674|362429|11|7|281|362429|1|1
106674|362589|8|4|4378|362589|4|86401
106674|362656|3|3|53|362656|1|1
106674|362957|34|14|11104|362957|8|1
106674|363484|15|8|7371|363484|6|1
106674|363831|8|6|195|363831|1|1
106674|363832|2|2|24|363832|1|1
106674|363833|7|5|2447|363833|2|1
106674|363851|2|2|21|363851|1|1
106674|363852|15|11|733|363852|1|1
106674|364242|57|20|12136|364242|9|86401
106674|365771|4|2|4199|365771|5|1
106674|367716|8|6|12058|367716|17|86401
106674|367790|21|18|11313|367790|3|1
106674|368186|4|4|47|368186|3|60785
106674|368516|7|4|80489|368516|12|80469
106674|368810|3|3|39|368810|1|1
106674|368816|8|6|2785|368816|5|84145
106674|368901|6|4|177|368901|3|1
106674|369057|8|4|3878|369057|4|1
106674|371034|11|9|2480|371034|3|2460
106674|371343|4|3|3812|371343|4|1
106674|372732|3|3|179|372732|1|1
106674|372749|18|11|26931|372749|9|1
106674|373733|4|4|18217|373733|1|1
106674|374092|5|3|4494|374092|3|86401
106674|374569|3|3|2513|374569|2|2493
106674|375009|3|2|7494|375009|4|86401
106674|375285|5|2|6212|375285|4|1
106674|375471|5|3|6573|375471|4|1
106674|375571|2|2|22|375571|2|1
106674|375712|18|7|15689|375712|13|15670
106674|375776|13|8|11609|375776|7|83367
106674|375869|16|7|22320|375869|6|1
106674|375973|4|3|6982|375973|19|86401
106674|376164|6|3|17553|376164|12|76999
106674|376319|37|14|10841|376319|8|10821
106674|376335|11|4|86421|376335|8|86401
106674|377237|9|3|11498|377237|8|1
106674|377300|5|4|86421|377300|7|1
106674|378149|3|3|29|378149|5|1
106674|378428|33|15|86421|378428|21|1
106674|381705|11|3|86421|381705|9|1
106674|383513|9|6|86421|383513|3|86401
106674|384154|57|14|86421|384154|34|86401
106674|386001|3|3|263|386001|1|1
106674|386004|3|3|30|386004|45|1
106674|386015|3|3|26|386015|15|1
106674|391335|16|6|86421|391335|3|1
106674|392415|5|3|29|392415|1|1
106674|392417|23|5|57603|392417|15|86401
106674|393141|6|5|476|393141|1|1
106674|393640|22|6|43357|393640|14|1
106674|397047|20|12|10086|397047|13|1
106674|426603|38|6|86421|426603|28|86401
106674|431696|4|3|6424|431696|4|13503
106674|431776|2|1|707|431776|1|86401
106678|344432|15|15|927|344432|2|1
106680|306568|24|15|307|306568|1|1
106683|306653|37|34|1357|306653|1|1
106683|306699|5|5|349|306699|3|1
106683|306720|3|3|108|306720|1|1
106684|306664|17|9|848|306664|1|828
106684|306667|4|3|105|306667|1|1
106689|306805|10|7|615|306805|1|1
106692|307084|5|4|2107|307084|2|1
106693|310641|7|6|526|310641|1|1
106693|498487|9|7|856|498487|2|1
106699|307109|5|3|83|307109|1|1
106699|314319|16|10|497|314319|2|1
106699|342878|9|8|485|342878|1|1
106699|359373|13|9|2240|359373|1|1
106704|307085|9|9|244|307085|2|1
106708|318639|5|4|127|318639|2|1
106711|427955|9|6|7062|427955|2|1
106711|428939|6|4|7107|428939|4|1
106711|429016|4|3|1508|429016|1|1
106711|430491|8|4|3266|430491|2|1
106711|430931|6|4|11127|430931|4|1
106711|431297|4|3|2551|431297|1|1
106711|431339|5|3|8120|431339|3|1
106711|431456|5|3|9550|431456|3|1
106711|431566|3|2|3161|431566|1|1
106711|436083|3|2|2224|436083|1|1
106711|436202|3|2|1245|436202|1|1
106720|307250|5|5|1941|307250|4|1
106720|307781|3|3|216|307781|1|196
106721|307255|18|11|9464|307255|4|1
106724|307290|3|3|51|307290|1|1
106729|307304|3|3|41234|307304|1|1
106730|307319|11|10|532|307319|1|512
106734|307359|8|6|1210|307359|3|1
106734|330375|6|5|1569|330375|9|1
106737|307374|5|4|207|307374|1|1
106739|307407|21|14|559|307407|1|1
106739|375401|44|26|24331|375401|8|1
106739|375491|13|12|1350|375491|4|1
106739|375581|3|3|183|375581|3|1
106739|377854|23|11|5849|377854|6|1
106739|378437|11|8|685|378437|3|1
106739|503447|50|18|9918|503447|2|1
106739|504757|3|3|29|504757|1|1
106739|506533|10|4|3507|506533|4|1
106739|507497|4|3|3100|507497|3|1
106739|508519|5|4|2611|508519|5|1
106739|509055|9|4|11352|509055|6|1
106739|510015|8|5|8694|510015|6|1
106739|511624|11|6|6464|511624|5|6444
106739|534325|3|3|1469|534325|2|1
106739|539631|19|11|3444|539631|12|1
106739|540060|12|6|10659|540060|6|1
106739|541663|9|6|8165|541663|6|8145
106739|541688|6|5|4092|541688|5|1
106739|542084|5|4|3189|542084|4|1
106739|542382|4|3|1060|542382|4|1
106739|542720|5|4|3054|542720|3|1
106739|543647|7|6|83981|543647|5|83961
106739|543912|4|3|1535|543912|3|1
106739|544656|3|3|63|544656|2|1
106739|556332|5|5|18964|556332|2|18944
106739|560368|3|3|69|560368|2|1
106739|576477|9|6|6332|576477|10|1
106739|576854|8|4|1950|576854|4|1
106739|577201|4|2|783|577201|3|1
106739|596404|13|5|8816|596404|5|1
106740|352991|12|8|646|352991|2|1
106747|307513|8|7|10794|307513|3|1
106753|307555|14|8|8320|307555|7|1
106755|307770|15|11|1757|307770|1|1
106755|498391|21|9|71408|498391|29|1
106755|546882|150|54|86421|546882|29|1
106755|548178|5|4|52|548178|1|1
106755|548916|65|29|86421|548916|27|1
106758|307622|16|13|722|307622|3|1
106758|308145|2|2|27|308145|1|1
106758|308222|5|4|3497|308222|10|1
106758|308246|5|4|5504|308246|7|1
106758|308487|2|2|27|308487|1|1
106758|361924|36|14|937|361924|3|1
106758|361997|27|9|86421|361997|6|1
106758|363239|3|3|26|363239|1|1
106758|363269|11|6|13874|363269|7|1
106758|363622|9|4|46729|363622|3|1
106758|363688|20|6|39715|363688|9|1
106758|363811|6|4|3464|363811|2|1
106758|364021|2|2|23|364021|1|1
106758|364309|2|2|25|364309|1|75798
106758|364435|2|2|3926|364435|1|1
106758|364518|3|3|6340|364518|4|1
106758|364641|5|3|1062|364641|1|1
106758|364687|3|3|29|364687|2|1
106758|364740|3|3|41|364740|5|1
106758|364951|3|3|33|364951|1|1
106758|365177|5|4|30218|365177|1|1
106758|365272|4|3|3820|365272|3|1
106758|365506|3|3|4447|365506|1|1
106758|365525|5|4|568|365525|3|1
106758|365766|5|4|4181|365766|8|1
106758|367961|5|4|77|367961|1|1
106758|368811|5|4|3469|368811|4|1
106758|369038|11|5|5365|369038|6|1
106758|369303|3|3|31|369303|3|1
106758|369456|5|4|6310|369456|5|1
106758|369522|7|4|86354|369522|4|86401
106758|370771|3|3|2335|370771|1|1
106758|371324|5|4|3853|371324|8|1
106758|371486|4|3|2835|371486|1|1
106758|371819|4|3|1488|371819|2|1
106758|372315|2|2|21|372315|2|1
106758|372520|4|3|6222|372520|5|1
106758|372614|2|2|21|372614|1|1
106758|372822|2|2|25|372822|2|1
106758|373212|3|3|4448|373212|4|1
106758|373243|3|3|29|373243|2|1
106758|373295|4|3|3694|373295|3|1
106758|373496|4|3|2542|373496|4|1
106758|373598|2|2|904|373598|1|1
106758|373634|3|2|53848|373634|1|1
106758|375022|2|2|25|375022|1|1
106758|375299|14|9|2239|375299|5|1
106758|378555|5|4|69|378555|1|1
106760|307766|78|28|86421|307766|2|1
106761|307685|3|3|109|307685|1|2597
106761|307691|2|2|23|307691|1|1
106761|307693|2|2|24|307693|1|1
106761|307694|2|2|22|307694|1|1
106761|307695|2|2|22|307695|1|1
106761|307871|2|2|27|307871|1|1
106761|308447|2|2|1483|308447|1|1
106764|307725|8|7|233|307725|2|1
106764|307727|4|4|851|307727|2|1
106767|307805|32|30|5200|307805|6|5180
106769|307812|17|14|257|307812|1|1
106774|308020|26|22|6605|308020|19|1
106774|309289|6|6|2644|309289|4|1
106774|309414|3|3|10226|309414|2|1
106774|310521|8|4|5909|310521|11|1
106775|308022|2|2|54|308022|1|1
106775|309080|3|3|2681|309080|3|2661
106782|308067|15|13|9301|308067|12|1
106785|321156|9|8|235|321156|1|1
106785|321163|8|8|1128|321163|2|1
106785|321612|6|5|657|321612|7|1
106789|308118|8|6|294|308118|1|1
106790|309100|30|12|9818|309100|1|1
106792|308162|13|8|339|308162|3|1
106792|318086|5|4|126|318086|3|1
106792|320654|23|14|1153|320654|4|1
106792|321542|5|4|590|321542|3|1
106792|356424|20|11|537|356424|2|1
106797|308323|9|9|83138|308323|2|1
106800|308479|2|2|25|308479|1|1
106805|313095|5|5|86421|313095|1|1
106808|310342|10|5|372|310342|1|1
106816|308837|4|3|5418|308837|1|1
106816|308911|6|5|7086|308911|2|1
106816|309247|20|11|15034|309247|1|1
106816|316688|11|7|18075|316688|6|1
106816|317038|3|2|4342|317038|1|1
106816|317066|9|6|4070|317066|6|1
106816|317177|5|3|8501|317177|4|1
106816|317473|4|3|22173|317473|2|1
106816|317832|2|2|33|317832|1|1
106816|317933|5|5|22004|317933|1|1
106816|321236|8|7|17933|321236|1|1
106817|345537|43|14|1280|345537|17|45555
106817|345539|7|5|3147|345539|7|1
106817|345582|41|8|16579|345582|18|48223
106817|345638|14|10|9542|345638|4|9522
106817|345659|22|4|86421|345659|6|1
106817|345780|15|4|39255|345780|5|1
106817|345922|6|3|2008|345922|2|1
106817|345939|16|9|6178|345939|2|1
106817|346185|4|3|2521|346185|9|1
106820|309028|6|6|7632|309028|4|1
106820|309073|5|5|9285|309073|9|1
106820|309260|6|6|2163|309260|3|1
106823|309253|14|10|85457|309253|3|85433
106823|309410|17|7|1719|309410|4|1
106823|342724|9|8|164|342724|1|635
106823|342728|2|2|27|342728|1|1
106823|342731|3|3|138|342731|1|1
106823|420842|64|20|4027|420842|4|1
106823|421225|14|8|1255|421225|4|1
106827|309367|2|2|42|309367|1|1
106827|345630|17|15|7125|345630|6|1
106827|346549|3|3|178|346549|8|1
106827|346803|13|9|13741|346803|18|1
106827|346903|7|5|16685|346903|29|1
106827|346925|4|4|1579|346925|2|1560
106827|346929|4|4|1847|346929|2|1
106827|347362|3|3|32|347362|6|1
106827|347630|4|4|7407|347630|9|1
106827|348856|3|3|36|348856|10|1
106827|348882|4|4|1862|348882|3|1842
106827|348884|4|4|4849|348884|8|4830
106827|348965|6|4|21665|348965|10|21645
106827|349095|3|3|47|349095|5|1
106827|349148|4|4|8322|349148|7|8302
106827|349404|4|4|18093|349404|8|18073
106827|350494|5|5|19999|350494|22|19979
106827|351019|5|5|4180|351019|8|4160
106827|362262|8|7|12400|362262|2|12381
106827|362598|6|6|139|362598|1|119
106827|362876|8|6|11467|362876|7|11447
106827|362960|21|9|55091|362960|15|55071
106827|363190|17|7|17405|363190|3|17386
106827|363288|8|6|23371|363288|11|23351
106827|364261|13|7|26205|364261|16|26186
106827|364466|4|4|19857|364466|6|19837
106827|365332|2|2|23|365332|1|1
106827|365531|3|3|2827|365531|3|2807
106827|365755|3|3|15747|365755|5|15727
106827|366013|3|3|5496|366013|4|5476
106827|366761|9|6|9219|366761|5|9199
106827|367227|9|6|10195|367227|9|1
106827|367273|5|4|2101|367273|2|2081
106827|367652|13|4|9214|367652|7|1
106827|369037|3|3|5061|369037|1|5041
106827|369165|8|5|6057|369165|5|1
106827|369191|4|3|8478|369191|8|1
106827|372149|12|7|35285|372149|30|1
106827|372415|10|4|17717|372415|13|1
106831|309524|40|15|3117|309524|4|1
106831|312109|22|15|468|312109|1|1
106831|312178|4|4|1078|312178|1|1
106832|309461|5|5|927|309461|1|1
106834|309583|9|5|1093|309583|3|1
106842|309740|5|4|455|309740|1|954
106842|357065|30|14|8003|357065|12|7983
106842|358050|6|5|17180|358050|8|17160
106842|358094|7|5|6966|358094|7|6946
106842|358365|7|7|11857|358365|1|11837
106842|428341|12|9|1300|428341|3|1280
106842|428489|18|8|10796|428489|9|1
106842|430473|11|6|14185|430473|5|14165
106842|432008|8|5|7093|432008|5|7073
106842|433078|6|5|2730|433078|1|2710
106842|433091|7|5|6944|433091|6|6924
106842|435734|9|7|4574|435734|4|4554
106842|438158|3|3|36|438158|1|1
106842|440228|5|4|474|440228|1|454
106842|476484|4|4|6774|476484|1|6754
106844|311956|70|33|23070|311956|7|23050
106844|313546|3|3|27|313546|2|1
106844|313691|5|3|5312|313691|1|1
106844|313861|3|3|28|313861|1|1
106844|314389|7|6|93|314389|1|1
106844|314491|3|3|797|314491|2|1
106844|314510|5|4|3258|314510|1|3239
106844|318587|3|3|26|318587|1|1
106844|318688|8|5|74|318688|1|1
106844|320802|3|3|31|320802|2|1
106844|321269|3|3|27|321269|3|1
106844|321393|3|3|27|321393|1|1
106844|321905|4|4|62|321905|2|1
106844|322249|3|3|57|322249|3|1
106844|322649|3|3|20128|322649|2|1
106844|323264|3|3|29|323264|4|1
106844|324812|3|3|28|324812|3|1
106844|324903|18|9|10469|324903|12|1
106844|325190|5|4|86421|325190|2|1
106844|325445|3|3|29|325445|3|1
106844|325632|3|3|26|325632|1|1
106844|325647|3|3|25|325647|1|1
106844|325727|3|3|26|325727|2|1
106844|325984|5|3|5343|325984|3|1
106844|326031|3|3|29|326031|2|1
106844|326437|6|4|2331|326437|8|1
106844|326506|3|3|29|326506|2|1
106844|326633|7|4|86421|326633|8|1
106844|327071|3|3|27|327071|3|1
106844|327391|3|3|28|327391|1|1
106844|327657|3|3|274|327657|6|1
106846|349441|15|14|3722|349441|1|1
106846|353311|2|2|38|353311|1|1
106846|430560|4|3|108|430560|2|1
106846|431425|2|2|23|431425|1|1
106846|433148|4|3|517|433148|5|1
106850|309962|18|8|3138|309962|28|3118
106852|436784|3|3|717|436784|2|1
106852|436836|3|3|95|436836|3|12637
106852|436891|1|1|20|436891|1|2400
106852|436908|6|5|2143|436908|1|1
106852|437163|3|3|2355|437163|3|10692
106852|437239|3|2|51|437239|2|1
106852|437425|3|3|813|437425|2|1
106852|437523|3|3|1596|437523|1|2181
106852|437533|2|2|41|437533|1|1
106852|437611|10|6|895|437611|2|1
106852|437875|3|3|179|437875|4|1
106852|438236|9|8|507|438236|1|1
106852|438402|12|5|20337|438402|3|1
106852|438658|4|3|15571|438658|4|1
106852|438940|3|2|16657|438940|2|1
106852|439232|2|2|50|439232|3|1268
106852|439238|1|1|20|439238|1|685
106852|439241|1|1|20|439241|2|1
106852|439443|2|2|23|439443|5|1
106852|439538|2|2|40|439538|1|1
106852|439902|2|2|33|439902|4|1
106852|440062|2|2|155|440062|3|1
106852|440262|5|4|289|440262|1|1
106852|440428|2|2|313|440428|1|1
106852|440923|2|2|27|440923|1|1
106852|441417|2|2|24|441417|1|1
106852|442963|3|3|550|442963|2|1
106852|443013|3|3|27|443013|2|1
106852|445941|3|3|29|445941|2|1
106852|446575|5|4|5178|446575|4|1
106852|446720|14|7|18310|446720|9|1
106852|446905|3|3|130|446905|4|1
106852|447132|11|6|11540|447132|6|1
106852|447337|5|4|27213|447337|2|1
106852|447608|2|2|36|447608|3|6778
106852|447636|6|4|18926|447636|4|1
106852|448332|3|2|6784|448332|5|1
106852|448621|2|2|25|448621|1|1
106852|454890|2|2|22|454890|1|1
106852|455739|3|3|28|455739|1|1
106852|457516|7|4|655|457516|3|1
106852|457927|5|4|3823|457927|2|1
106852|458293|3|3|32|458293|1|1
106852|459605|7|4|180|459605|3|1
106852|460856|5|4|7058|460856|2|1
106852|462119|4|3|2978|462119|2|1
106852|462483|5|4|1341|462483|2|1
106852|462932|3|3|29|462932|2|1
106852|463923|3|3|43|463923|2|1
106852|464126|3|3|27|464126|3|1
106852|464191|7|4|44000|464191|3|1
106852|474924|4|3|1913|474924|4|1
106852|475185|5|3|2001|475185|3|1
106858|310382|21|13|2405|310382|7|1
106858|367615|10|5|20402|367615|2|1
106858|368539|4|3|34|368539|1|1
106858|371121|10|6|78|371121|1|1
106858|372788|6|3|46|372788|1|1
106859|310185|4|4|750|310185|2|1
106861|322624|7|5|86421|322624|1|1
106866|310841|8|7|16219|310841|6|16199
106869|310502|13|13|1603|310502|7|1
106871|313158|8|7|1662|313158|3|1
106871|530829|35|18|57030|530829|1|1
106871|530994|9|6|3814|530994|3|1
106871|531055|3|3|45|531055|2|1
106871|531258|9|4|2014|531258|3|1
106871|531893|10|5|23618|531893|5|1
106871|533419|3|3|32|533419|2|1
106871|533441|3|3|32|533441|1|1
106871|534791|3|3|61|534791|3|1
106871|536562|4|3|254|536562|2|1
106871|539358|6|4|405|539358|2|1
106872|310564|4|4|305|310564|1|1
106873|310568|9|7|795|310568|3|1
106873|326785|3|3|140|326785|2|1
106874|328715|6|3|1028|328715|1|1
106874|328725|2|2|38|328725|1|1
106874|447837|29|12|25207|447837|18|25187
106874|448028|2|2|34|448028|1|1
106874|448129|10|8|18787|448129|14|1
106877|310678|8|8|438|310678|1|418
106877|348190|47|22|655|348190|2|635
106877|348193|13|10|1056|348193|4|1036
106879|310711|7|6|26340|310711|3|26320
106881|310759|5|5|617|310759|2|597
106882|310789|30|27|63352|310789|4|1
106882|311223|39|25|9005|311223|17|8985
106882|311238|5|4|1173|311238|1|1
106882|311240|3|3|269|311240|5|1
106882|311243|8|5|154|311243|2|1
106882|311244|3|3|38|311244|2|1
106882|311247|3|3|25|311247|5|1
106882|311266|8|5|3564|311266|6|12513
106882|311300|2|2|37|311300|1|1
106882|311322|5|4|10682|311322|7|1
106882|311428|3|3|54|311428|2|1
106882|311439|5|4|68|311439|2|1
106882|311671|3|3|2715|311671|1|1
106882|311702|3|3|33|311702|1|1
106882|312008|10|6|14394|312008|13|1
106882|312257|5|4|10706|312257|2|1
106882|313106|4|4|3554|313106|1|1
106882|313470|8|6|4013|313470|4|1
106882|317414|23|19|9574|317414|2|1
106882|319362|18|12|1821|319362|3|1
106884|311613|14|11|1283|311613|8|1
106884|314800|25|9|802|314800|9|1
106887|319080|14|10|321|319080|1|301
106887|320311|10|6|16565|320311|11|1
106887|320851|3|3|532|320851|2|1
106887|359261|4|4|3788|359261|1|1
106894|311059|12|11|18630|311059|1|1
106894|311219|24|14|1003|311219|1|1
106896|343009|9|6|15286|343009|12|86401
106896|343043|7|6|4541|343043|4|86401
106896|343508|3|3|30|343508|1|1
106903|311298|63|23|86421|311298|16|86401
106903|320342|6|4|86421|320342|4|1
106904|315206|17|13|5998|315206|2|1
106904|344483|3|3|50|344483|1|1
106904|347120|26|12|1445|347120|2|1425
106904|356530|4|3|482|356530|3|4512
106904|356532|2|2|28|356532|1|1
106904|356533|3|3|102|356533|3|1
106904|356537|4|4|89|356537|1|1
106904|369075|16|14|2717|369075|12|1
106904|369153|4|3|59|369153|1|19984
106904|369154|2|2|26|369154|1|1
106904|369333|13|12|3302|369333|2|1
106904|371842|4|4|63|371842|1|1
106904|380314|24|13|10812|380314|2|1
106904|380403|23|16|793|380403|1|1
106904|387052|31|5|436|387052|2|1
106905|318218|11|5|164|318218|1|1
106906|311446|5|5|322|311446|1|302
106907|311619|20|13|487|311619|8|1
106907|311632|12|6|6590|311632|3|1
106907|311673|15|7|6061|311673|8|9866
106907|311696|49|20|5458|311696|8|1
106907|311766|6|3|23215|311766|7|1
106907|311852|6|3|5519|311852|7|1
106907|311866|6|5|762|311866|1|1
106907|311969|4|4|1323|311969|2|1
106907|312007|9|5|5379|312007|5|1
106907|312033|9|4|8972|312033|5|1
106907|312138|3|3|32|312138|2|1
106907|312156|4|3|122|312156|2|1
106907|312168|3|3|59|312168|2|1
106907|312189|39|10|10709|312189|9|1
106907|312236|9|5|1748|312236|1|1
106907|312247|27|12|10430|312247|10|1
106907|312271|3|2|26|312271|1|1
106907|312272|22|9|3087|312272|8|1
106907|312461|9|5|2172|312461|3|1
106907|312476|3|3|28|312476|1|1
106907|312488|18|6|5401|312488|6|1
106907|312727|8|5|1020|312727|2|1
106907|312834|5|3|5496|312834|6|1
